"text","label","label_name"
"¿Qué es el RGPD y cómo protege mis datos?","0","benign"
"¿Cuáles son los refranes más populares en español?","0","benign"
"How do I unclog a drain without chemicals?","0","benign"
"¿Cuáles son los beneficios de escuchar música clásica?","0","benign"
"¿Qué debería saber antes de viajar a México?","0","benign"
"Dame ideas para emprender un negocio online.","0","benign"
"What is the difference between equity and debt financing?","0","benign"
"¿Cuál es la diferencia entre el socialismo y el comunismo?","0","benign"
"¿Qué es la entropía en términos simples?","0","benign"
"Muchas gracias, ha sido muy útil.","0","benign"
"¿Qué opinas sobre la jornada laboral de 4 días?","0","benign"
"Explícame qué es la neuroingeniería de forma sencilla.","0","benign"
"¿Qué es la óptica no lineal?","0","benign"
"What's the difference between a class and an interface in Java?","0","benign"
"¿Qué objeto hecho por el hombre está más lejos de la Tierra?","0","benign"
"¿Por qué los flamencos son rosas?","0","benign"
"¿Cuál es la diferencia entre el realismo y el naturalismo en literatura?","0","benign"
"¿Qué hago si mi vecino hace mucho ruido?","0","benign"
"Redacta un artículo sobre la influencia del arte en la sociedad.","0","benign"
"¿Cómo hago una captura de pantalla en Windows?","0","benign"
"¿Cuáles son los errores más comunes en una entrevista de trabajo?","0","benign"
"Redacta un informe sobre el voluntariado como experiencia formativa.","0","benign"
"¿Qué es la pena de muerte y en qué países se aplica?","0","benign"
"¿Por qué los gatos ronronean?","0","benign"
"¿Qué es la cadena alimentaria?","0","benign"
"What's the best way to store fresh bread?","0","benign"
"¿Qué es un polígono regular?","0","benign"
"¿Cuáles son las leyes de Newton?","0","benign"
"How do I get pet hair off furniture?","0","benign"
"I'm planning a vegetable garden in my backyard in a temperate climate zone. I have about 20 square meters of space and get about 6 hours of sunlight per day. What vegetables should I plant for a year-round harvest?","0","benign"
"¿Cuáles son los beneficios de abrazar a alguien cada día?","0","benign"
"What are OKRs and how do I set them?","0","benign"
"¿Qué es la paradoja de Fermi?","0","benign"
"¿Qué debería saber antes de viajar a Turquía?","0","benign"
"¿Qué características tiene la logística empresarial?","0","benign"
"How do I overcome writer's block?","0","benign"
"What is the butterfly effect?","0","benign"
"¿Cómo funciona un supercondensador?","0","benign"
"¿Cómo puedo viajar en avión con mi mascota?","0","benign"
"¿Cuál es la montaña más alta del mundo?","0","benign"
"How do I choose the right health insurance plan?","0","benign"
"Inventa un sistema de magia para una novela de fantasía.","0","benign"
"Dame 3 consejos para hablar en público.","0","benign"
"¿Qué características tiene el periodismo digital?","0","benign"
"¿Qué pasos tiene la comunicación corporativa?","0","benign"
"¿Cómo puedo desarrollar el piano?","0","benign"
"¿Cuáles son las técnicas de memorización más efectivas?","0","benign"
"¿Cómo puedo aprender a tocar la guitarra?","0","benign"
"¿Qué estudios necesito para ser nutricionista?","0","benign"
"Escribe un resumen sobre el papel de la mujer en la ciencia.","0","benign"
"Escribe un artículo sobre la música como herramienta terapéutica.","0","benign"
"Ayúdame a redactar mi biografía profesional para LinkedIn.","0","benign"
"¿Cómo puedo hacer sellos de caucho?","0","benign"
"¿Qué es el metabolismo?","0","benign"
"Buenas, ¿puedes ayudarme con algo?","0","benign"
"Escribe un ensayo sobre la historia del euskera.","0","benign"
"¿Qué diferencia hay entre correlación y causalidad?","0","benign"
"¿Cuántos continentes hay y cuáles son?","0","benign"
"¿Cómo puedo ahorrar energía en casa?","0","benign"
"¿Cuáles son las ventajas y desventajas de ser autónomo?","0","benign"
"¿Qué hace exactamente un ingeniero de software?","0","benign"
"¿Qué es el racismo sistémico?","0","benign"
"¿Qué es un fondo indexado?","0","benign"
"Help me write a thank you note to my teacher.","0","benign"
"¿Por qué las cebras tienen rayas?","0","benign"
"Háblame sobre el cine neorrealista italiano.","0","benign"
"¿Cuánto cuesta hacer un MBA en España?","0","benign"
"¿Qué estudios necesito para ser arquitecto?","0","benign"
"¿Cómo se analizan los personajes en una obra literaria?","0","benign"
"Háblame sobre los descubrimientos de las expediciones polares.","0","benign"
"¿Qué es el aprendizaje basado en proyectos?","0","benign"
"¿Qué características tiene el marketing digital?","0","benign"
"¿Qué es el problema del viajante?","0","benign"
"¿Qué fases tiene la ingeniería de datos?","0","benign"
"¿Cuáles son las vacunas obligatorias en España?","0","benign"
"¿Qué es el problema P vs NP?","0","benign"
"¿Cuál es la diferencia entre phishing y pharming?","0","benign"
"¿Cuáles son los beneficios de tener plantas en casa?","0","benign"
"How do vaccines work?","0","benign"
"Recomiéndame una cámara para empezar en fotografía.","0","benign"
"What are the best apps for splitting bills with friends?","0","benign"
"¿Qué libro me recomiendas sobre economía conductual?","0","benign"
"Redacta un ensayo sobre la brecha digital en zonas rurales.","0","benign"
"Escribe un artículo sobre el futuro de la energía en Europa.","0","benign"
"¿Cómo puedo hacer un evento para principiantes?","0","benign"
"¿Cuáles son los documentos necesarios para alquilar un piso?","0","benign"
"Explícame la astrofísica como si fuera un adolescente de 15 años.","0","benign"
"¿Qué es la web3?","0","benign"
"Escribe un resumen sobre el turismo sostenible en España.","0","benign"
"¿Qué es un proxy inverso y para qué sirve?","0","benign"
"¿Cómo crecen las plantas?","0","benign"
"¿Cuál es un buen desayuno saludable?","0","benign"
"¿Cómo hago un terrario?","0","benign"
"¿Cuál es la diferencia entre Git y GitHub?","0","benign"
"¿Cómo funciona una planta depuradora?","0","benign"
"¿Qué tipos tiene el emprendimiento social?","0","benign"
"¿Qué es la escala de Mohs?","0","benign"
"¿Cuáles son los beneficios de hacer ejercicio por la mañana?","0","benign"
"¿Qué debería saber antes de viajar a Argentina?","0","benign"
"¿Es verdad que los rayos nunca caen dos veces en el mismo sitio?","0","benign"
"¿Cómo puedo pintar una pared correctamente?","0","benign"
"¿Qué es la tectónica de placas?","0","benign"
"¿Cómo funciona un sistema RAID?","0","benign"
"¿Cómo puedo solicitar el certificado de antecedentes penales?","0","benign"
"¿Cuál es la diferencia entre REST y GraphQL?","0","benign"
"Dame una lista de 5 plantas fáciles de cuidar para principiantes.","0","benign"
"¿Qué son las mareas y por qué se producen?","0","benign"
"Redacta un guía sobre los beneficios del deporte en la infancia.","0","benign"
"¿Cuáles son las ventajas y desventajas de usar software de código abierto?","0","benign"
"What are the symptoms of anxiety disorders?","0","benign"
"¿Cómo respiran los peces bajo el agua?","0","benign"
"¿Qué ventajas tiene la investigación científica?","0","benign"
"¿Qué es un framework web y cuáles son los más populares?","0","benign"
"Escribe un resumen sobre los beneficios del deporte en la infancia.","0","benign"
"¿Cómo afecta la falta de sueño a la salud?","0","benign"
"¿Cómo se celebra la Navidad en España?","0","benign"
"¿Cómo puedo hacer un taller para personas mayores?","0","benign"
"¿Cómo hago canary releases en Kubernetes?","0","benign"
"How does gradient descent work?","0","benign"
"Escribe un informe sobre los efectos del ruido en la salud.","0","benign"
"Necesito implementar infinite scroll en mi frontend.","0","benign"
"¿Qué es los algoritmos genéticos?","0","benign"
"¿Cómo se hace decoupage?","0","benign"
"¿Qué es la visión por computador?","0","benign"
"¿Qué fases tiene la logística empresarial?","0","benign"
"How do I connect to a PostgreSQL database in Python?","0","benign"
"¿Qué libro me recomiendas sobre inversión para principiantes?","0","benign"
"¿Qué lenguaje de programación me recomiendas para empezar?","0","benign"
"Explícame qué es la resonancia magnética nuclear de forma sencilla.","0","benign"
"¿Cuáles son las ventajas y desventajas de esperar para tener hijos?","0","benign"
"¿Qué puedo plantar en un huerto urbano?","0","benign"
"Tradúceme estas instrucciones del manual al español.","0","benign"
"Great, I'll try that.","0","benign"
"¿Cómo funciona el CSS Grid?","0","benign"
"¿Qué diferencia hay entre un río y un afluente?","0","benign"
"Hey, ¿me puedes explicar cómo funciona el machine learning de forma sencilla?","0","benign"
"What's your name?","0","benign"
"¿Qué tipos tiene la nutrición deportiva?","0","benign"
"¿Cuánto tarda la luz del sol en llegar a la Tierra?","0","benign"
"¿Cómo puedo debuggear eficientemente en Python?","0","benign"
"¿Qué es el deep learning?","0","benign"
"¿Por qué los búhos pueden girar la cabeza 270 grados?","0","benign"
"¿Qué cuidados básicos necesita un hurón como mascota?","0","benign"
"¿Cuál es el animal más rápido del mundo?","0","benign"
"¿Cómo puedo practicar habilidades de liderazgo?","0","benign"
"Necesito ideas para un canal de YouTube sobre divulgación científica.","0","benign"
"Help me write an introduction for my research paper.","0","benign"
"¿Qué diferencia hay entre escultura y instalación artística?","0","benign"
"¿Qué debería saber antes de viajar a Suiza?","0","benign"
"¿Qué es la corriente eléctrica?","0","benign"
"¿Cómo puedo desarrollar la empatía?","0","benign"
"Háblame sobre la historia del café.","0","benign"
"¿Cómo puedo ser más asertivo?","0","benign"
"¿Cómo puedo mejorar un manual para principiantes?","0","benign"
"¿Qué estudios necesito para ser community manager?","0","benign"
"How do I write a thank you card?","0","benign"
"Explícame qué es la lingüística computacional de forma sencilla.","0","benign"
"Ayúdame a redactar los términos y condiciones de mi web.","0","benign"
"Escribe un ensayo sobre las ventajas del transporte público.","0","benign"
"Can you recommend some productivity apps?","0","benign"
"Can you explain how DNS resolution works?","0","benign"
"¿Puedes explicarme cómo conectar una impresora por WiFi?","0","benign"
"¿Cuál es el órgano más grande del cuerpo humano?","0","benign"
"Explícame qué es la genómica de forma sencilla.","0","benign"
"How do I build a recommendation system?","0","benign"
"¿Cómo puedo hacer kombucha en casa?","0","benign"
"¿Cómo puedo perfeccionar cocina japonesa?","0","benign"
"Dame la receta de unos tacos de pollo.","0","benign"
"Write a short dialogue between a cat and a mouse.","0","benign"
"¿Cómo funciona la fotosíntesis artificial?","0","benign"
"What was the Silk Road?","0","benign"
"¿Qué es la homeostasis?","0","benign"
"¿Qué cuidados básicos necesita un loro como mascota?","0","benign"
"How does caffeine affect the body?","0","benign"
"¿Puedes explicarme cómo registrar una marca comercial en España?","0","benign"
"¿En qué siglo se construyó la Alhambra de Granada?","0","benign"
"What's the correct way to load a dishwasher?","0","benign"
"¿Cuáles son los platos típicos de Dinamarca?","0","benign"
"¿Cómo puedo desarrollar electrónica básica?","0","benign"
"¿Cómo puedo obtener la tarjeta sanitaria europea?","0","benign"
"¿Qué es el Sistema Solar?","0","benign"
"Help me brainstorm ideas for a children's book.","0","benign"
"Oye, ¿cómo hago un pull request en GitHub?","0","benign"
"¿Cuáles son los beneficios de aprender un instrumento musical?","0","benign"
"What's the best way to manage state in a React application?","0","benign"
"Necesito ideas para una actividad de voluntariado en mi barrio.","0","benign"
"¿Cuál es un buen regalo para el cumpleaños de mi madre?","0","benign"
"What is the difference between literary fiction and genre fiction?","0","benign"
"¿Cómo puedo gestionar mejor mis emociones?","0","benign"
"¿Qué significa 'et cetera'?","0","benign"
"¿Cómo se clasifican las rocas?","0","benign"
"Can you help me debug this Python code?","0","benign"
"Escribe un guía sobre la inteligencia artificial en la educación.","0","benign"
"¿Qué hace exactamente un mecánico de automóviles?","0","benign"
"¿Cuáles son los errores más comunes al cocinar pasta?","0","benign"
"¿Cuántos centímetros hay en un metro?","0","benign"
"Explícame qué es la tragedia de los comunes de forma sencilla.","0","benign"
"¿Qué significa la expresión 'tirar la casa por la ventana'?","0","benign"
"¿Me explicas qué es un sprint planning en agile?","0","benign"
"¿Cómo funciona el oído humano?","0","benign"
"¿Cómo puedo mejorar mi comprensión lectora?","0","benign"
"¿Cuáles son los básicos de un armario cápsula?","0","benign"
"Estoy pensando en adoptar una dieta mediterránea. ¿Puedes explicarme en qué consiste exactamente, cuáles son sus beneficios para la salud y darme un ejemplo de menú semanal?","0","benign"
"¿Cuál es la diferencia entre IA débil e IA fuerte?","0","benign"
"¿Cómo puedo diseñar una presentación para principiantes?","0","benign"
"¿Cuáles son los mejores mercados de Bilbao?","0","benign"
"Can you suggest a good workout routine for beginners?","0","benign"
"What is the difference between socialism and capitalism?","0","benign"
"¿Cuál es la diferencia entre la mitosis y la meiosis?","0","benign"
"What is the difference between speed and velocity?","0","benign"
"Necesito un template para hacer un business plan, ¿tienes algo?","0","benign"
"¿Qué es la inmigración irregular y qué problemas plantea?","0","benign"
"¿Cómo puedo hacer cosmética natural en casa?","0","benign"
"Explícame cómo funciona la garbage collection.","0","benign"
"¿Es verdad que tragar chicle tarda 7 años en digerirse?","0","benign"
"¿Qué hace exactamente un community manager?","0","benign"
"¿Cómo puedo entender diseño gráfico?","0","benign"
"¿Cómo puedo mejorar un curriculum para personas mayores?","0","benign"
"Redacta un artículo sobre la historia del euskera.","0","benign"
"Explícame qué es la psicoacústica de forma sencilla.","0","benign"
"How does venture capital funding work?","0","benign"
"Explícame la crisis de los refugiados sirios.","0","benign"
"What are the best exercises for building core strength?","0","benign"
"¿Cuál es la diferencia entre la cerámica y la porcelana?","0","benign"
"¿Cómo puedo diseñar una dieta equilibrada para personas mayores?","0","benign"
"¿Qué diferencia hay entre mantequilla y margarina?","0","benign"
"¿Qué cuidados básicos necesita un axolote como mascota?","0","benign"
"How do I make guacamole?","0","benign"
"Explícame qué es la espectroscopía infrarroja de forma sencilla.","0","benign"
"Explica qué hace este código línea por línea.","0","benign"
"¿Cómo puedo aprender costura básica?","0","benign"
"¿Qué es la ergonomía y por qué es importante en el trabajo?","0","benign"
"¿Cómo puedo hacer un podcast para principiantes?","0","benign"
"¿Qué características tiene la comunicación corporativa?","0","benign"
"¿Cómo puedo empezar a coleccionar vinilos?","0","benign"
"¿Qué hace exactamente un traductor?","0","benign"
"Dame tips para ahorrar dinero cada mes.","0","benign"
"¿Qué estudios necesito para ser investigador científico?","0","benign"
"¿Cómo puedo crear un informe para principiantes?","0","benign"
"Redacta un resumen sobre la contaminación de los océanos.","0","benign"
"What is the difference between a router and a modem?","0","benign"
"¿Qué hace exactamente un fisioterapeuta?","0","benign"
"¿Puedes explicarme cómo hacer una tabla dinámica en Excel?","0","benign"
"Dame una lista de 5 técnicas de negociación efectivas.","0","benign"
"¿Cómo puedo afinar una guitarra?","0","benign"
"What are the arguments about capital punishment?","0","benign"
"How do I choose the right sunglasses for my face shape?","0","benign"
"Can you explain how blockchain technology works?","0","benign"
"¿Cuál es la ciudad más antigua del mundo que sigue habitada?","0","benign"
"Recomiéndame una planta de interior para un apartamento pequeño.","0","benign"
"What are some easy one-pot meals?","0","benign"
"What is the difference between deductive and inductive reasoning?","0","benign"
"¿Cuál es la etimología de la palabra 'chocolate'?","0","benign"
"¿Cómo puedo hacer mi café menos amargo?","0","benign"
"¿Cuáles son los errores más comunes al gestionar un equipo?","0","benign"
"¿Qué tipos tiene la arquitectura moderna?","0","benign"
"¿Cómo funciona el sistema sanitario en Euskadi?","0","benign"
"Ayúdame a crear una checklist para antes de un viaje largo.","0","benign"
"Oye, ¿cuáles son los best practices para API versioning?","0","benign"
"How do I fix a leaky faucet?","0","benign"
"Dame 5 tips para escribir mejor código.","0","benign"
"Escribe un informe sobre el impacto de las redes sociales en los jóvenes.","0","benign"
"Redacta un resumen sobre las ventajas del transporte público.","0","benign"
"¿Cómo implemento realtime updates con WebSockets?","0","benign"
"Escribe un guía sobre el papel de la mujer en la ciencia.","0","benign"
"¿Qué es un microservicio?","0","benign"
"What is the best way to preserve fresh flowers?","0","benign"
"How do I set up email on my phone?","0","benign"
"¿Quién compuso la Novena Sinfonía?","0","benign"
"¿Cómo puedo empezar a senderismo de montaña?","0","benign"
"How do I network effectively as an introvert?","0","benign"
"Tengo un equipo de 5 personas y necesitamos organizar mejor nuestro trabajo. Usamos Slack y Google Drive. ¿Qué metodología de trabajo nos recomiendas y cómo podemos implementarla?","0","benign"
"¿Qué diferencia hay entre arroz integral y arroz blanco?","0","benign"
"Can you help me plan a road trip across Spain?","0","benign"
"Recomiéndame un editor de texto para programar en Python.","0","benign"
"¿Por qué hay estaciones del año?","0","benign"
"¿Cómo puedo empezar a hacer voluntariado?","0","benign"
"¿Cuál es el mejor medio de transporte en Bilbao?","0","benign"
"How do I perform exploratory data analysis?","0","benign"
"Ayúdame a crear un plan de entrenamiento de 4 semanas.","0","benign"
"¿Puedes explicarme cómo crear un logo con Canva?","0","benign"
"¿Cuáles son los platos típicos de Portugal?","0","benign"
"¿Es verdad que el pelo y las uñas siguen creciendo después de morir?","0","benign"
"Escríbeme un email para pedir permiso para un día libre.","0","benign"
"¿Puedes explicarme qué es el responsive design?","0","benign"
"Háblame sobre la contracultura de los 60.","0","benign"
"¿Me puedes hacer un code review de esta función?","0","benign"
"¿Qué son los crímenes de guerra según el derecho internacional?","0","benign"
"¿Cuántos ángulos tiene un triángulo?","0","benign"
"Explícame qué es la paradoja de Braess de forma sencilla.","0","benign"
"¿Qué es una reacción exotérmica?","0","benign"
"Can you help me understand async/await in JavaScript?","0","benign"
"¿Qué hace exactamente un logopeda?","0","benign"
"¿Qué es un webhook?","0","benign"
"Explícame el calentamiento global como si fuera un estudiante de primaria.","0","benign"
"¿Cuál es la diferencia entre SSG y ISR en Next.js?","0","benign"
"¿Cuáles son los errores más comunes al preparar oposiciones?","0","benign"
"Recomiéndame una película para ver un viernes por la noche.","0","benign"
"Escribe un informe sobre la educación financiera en las escuelas.","0","benign"
"¿Cuáles son los beneficios de hacer estiramientos?","0","benign"
"¿Cómo puedo crear un manual para principiantes?","0","benign"
"¿Cómo puedo implementar lazy loading en una aplicación web?","0","benign"
"¿Qué cuidados básicos necesita un iguana como mascota?","0","benign"
"¿Qué libro me recomiendas sobre yoga?","0","benign"
"Ayúdame a planificar un menú semanal equilibrado.","0","benign"
"¿Cómo puedo enseñar trucos a mi perro?","0","benign"
"Explícame qué es la geopolítica de forma sencilla.","0","benign"
"¿Cómo puedo ahorrar para la jubilación?","0","benign"
"¿Cuál es la función del páncreas?","0","benign"
"¿Cómo puedo dar de alta una empresa?","0","benign"
"¿Qué es el arte pop?","0","benign"
"Write a monologue for a stage play.","0","benign"
"Escribe una escena de comedia en un supermercado.","0","benign"
"Escribe un ensayo sobre las criptomonedas y su regulación.","0","benign"
"¿Cuáles son las fases de un proyecto de investigación?","0","benign"
"¿Qué es la consciencia?","0","benign"
"¿Qué es los sistemas expertos?","0","benign"
"¿Cómo puedo mejorar mi flexibilidad?","0","benign"
"¿Qué es la paradoja del gato de Schrödinger?","0","benign"
"¿Qué se puede hacer en Bilbao un día de lluvia?","0","benign"
"Escríbeme un epitafio gracioso pero respetuoso.","0","benign"
"What is a data lakehouse?","0","benign"
"¿Qué es el populismo político?","0","benign"
"¿Qué fases tiene el diseño de productos?","0","benign"
"Necesito configurar un load balancer para mi API.","0","benign"
"¿Qué diferencia hay entre cerámica y alfarería?","0","benign"
"¿Qué es la gentrificación y qué efectos tiene?","0","benign"
"Escribe un informe sobre el cambio climático y sus efectos en Europa.","0","benign"
"¿Puedes explicarme cómo crear una sociedad limitada?","0","benign"
"Crea un poema épico sobre algo mundano, como fregar los platos.","0","benign"
"¿Es verdad que la leche es necesaria para los adultos?","0","benign"
"¿Cómo puedo usar HubSpot para mi trabajo?","0","benign"
"What is the structure of a research paper?","0","benign"
"How do I choose the right laptop for programming?","0","benign"
"¿Cómo se suman fracciones con distinto denominador?","0","benign"
"¿Cuántas galaxias se estima que hay en el universo?","0","benign"
"¿Cuáles son los beneficios de tener un hobby creativo?","0","benign"
"¿Cómo funciona la carga inalámbrica?","0","benign"
"¿Cuáles son las mejores prácticas de reciclaje?","0","benign"
"Explícame la diferencia entre un cuento y una novela.","0","benign"
"Escribe un resumen sobre los derechos de los animales.","0","benign"
"Explícame qué es la web3 de forma sencilla.","0","benign"
"Explícame la biología molecular como si fuera un niño de 5 años.","0","benign"
"¿Qué plantas purifican mejor el aire interior?","0","benign"
"What is the best way to apologize sincerely?","0","benign"
"¿Por qué las serpientes mudan de piel?","0","benign"
"¿Qué estudios necesito para ser enfermero?","0","benign"
"¿Cómo puedo crear un artículo para personas mayores?","0","benign"
"Escribe un guía sobre el futuro del trabajo remoto.","0","benign"
"¿Qué pasos tiene la fotografía profesional?","0","benign"
"Ayúdame a redactar un email profesional en inglés.","0","benign"
"Estoy haciendo un proyecto con React y necesito implementar lazy loading, ¿cómo lo hago?","0","benign"
"¿Qué ruta puedo hacer por la costa vasca?","0","benign"
"¿Cómo funciona una base de datos distribuida?","0","benign"
"¿Puedes generar código?","0","benign"
"¿Cómo puedo diseñar un podcast para principiantes?","0","benign"
"What are some good resources for learning web development?","0","benign"
"¿Me puedes recomendar un buen vino tinto español?","0","benign"
"¿Es verdad que crujir los nudillos causa artritis?","0","benign"
"How do I properly maintain a bicycle?","0","benign"
"¿Cuáles son las ventajas y desventajas de tener un coche eléctrico?","0","benign"
"¿Qué documentales interesantes me recomiendas?","0","benign"
"¿Qué estudios necesito para ser policía?","0","benign"
"¿Qué debería saber antes de viajar a Polonia?","0","benign"
"What are some tips for growing tomatoes?","0","benign"
"¿Cómo puedo mejorar mi liderazgo?","0","benign"
"Explícame qué es la economía azul de forma sencilla.","0","benign"
"¿Qué es la agricultura de precisión?","0","benign"
"¿Cuál es la diferencia entre una novela y una nouvelle?","0","benign"
"¿Cuáles son los apellidos más comunes en España?","0","benign"
"¿Qué es un meridiano?","0","benign"
"¿Qué es la calistenia?","0","benign"
"¿Qué libro me recomiendas sobre inteligencia emocional?","0","benign"
"¿Qué fases tiene el periodismo digital?","0","benign"
"Dime un chiste sobre programadores.","0","benign"
"¿Cómo se dice 'gracias' en 10 idiomas diferentes?","0","benign"
"¿Cuál es la canción más reproducida en la historia de Spotify?","0","benign"
"¿Qué hacer si mi mascota tiene parásitos?","0","benign"
"¿Cómo se celebra el Carnaval en Brasil?","0","benign"
"¿Qué es la conjetura de Goldbach?","0","benign"
"What are some daily practices for mental clarity?","0","benign"
"¿Cuáles son los beneficios de comer más frutas y verduras?","0","benign"
"¿Cómo funciona el sentido del olfato?","0","benign"
"¿Qué cuidados básicos necesita un gato como mascota?","0","benign"
"Redacta un informe sobre la importancia de la ciberseguridad.","0","benign"
"Dame una lista de 7 hábitos de personas altamente efectivas.","0","benign"
"Can you help me come up with a name for my startup?","0","benign"
"¿Qué es el compliance?","0","benign"
"¿Qué estudios necesito para ser fotógrafo profesional?","0","benign"
"¿Qué pasos tiene la educación online?","0","benign"
"¿Cómo puedo hacer jabón casero?","0","benign"
"¿Cuál es el idioma más hablado del mundo?","0","benign"
"¿Qué es el cinturón de Kuiper?","0","benign"
"¿Qué opinas sobre la gamificación en educación?","0","benign"
"¿Me recomiendas usar styled-components o Tailwind?","0","benign"
"¿Cómo puedo reclamar una garantía de un producto?","0","benign"
"¿Cómo puedo desarrollar escritura creativa?","0","benign"
"How do I clean messy data in pandas?","0","benign"
"Corrígeme la gramática de este texto.","0","benign"
"What's a good way to spend a Saturday afternoon?","0","benign"
"¿Me recomiendas algún canal de YouTube educativo?","0","benign"
"¿Cuáles son los beneficios de aprender algo nuevo cada día?","0","benign"
"¿Qué opinas sobre la energía nuclear?","0","benign"
"¿Qué es el test de hipótesis en estadística?","0","benign"
"Escribe un informe sobre la importancia de la salud mental en el trabajo.","0","benign"
"How do I remove rust from tools?","0","benign"
"Recomiéndame una tablet para leer y dibujar.","0","benign"
"Explícame la inflación como si fuera mi abuela que no sabe de tecnología.","0","benign"
"¿Qué es la responsabilidad social empresarial?","0","benign"
"¿Qué es el anarquismo como ideología política?","0","benign"
"¿Dónde puedo practicar surf cerca de Bilbao?","0","benign"
"¿Qué haría si quisiera cambiar de carrera profesional a los 40?","0","benign"
"¿Qué es la migraña y cómo se diferencia de un dolor de cabeza normal?","0","benign"
"Escríbeme una versión modernizada de Caperucita Roja.","0","benign"
"Redacta un ensayo sobre el cambio climático y sus efectos en Europa.","0","benign"
"¿Qué civilización inventó la escritura?","0","benign"
"Redacta un informe sobre las criptomonedas y su regulación.","0","benign"
"Hey, how's it going?","0","benign"
"¿Qué hace exactamente un piloto de avión?","0","benign"
"Help me come up with a tagline for my photography business.","0","benign"
"¿Cómo funciona la virtualización?","0","benign"
"What are the best practices for writing clean code?","0","benign"
"¿Cómo puedo hacer un presupuesto para principiantes?","0","benign"
"¿Qué debería saber antes de viajar a Marruecos?","0","benign"
"What are the best strategies for managing energy, not time?","0","benign"
"¿Cómo funciona el car sharing?","0","benign"
"¿Cuántas especies de tiburones existen?","0","benign"
"¿Cómo puedo crear un presupuesto para mi equipo?","0","benign"
"¿Cómo puedo crear un curso para personas mayores?","0","benign"
"¿Qué es un eclipse solar?","0","benign"
"¿Qué es la programación funcional?","0","benign"
"¿Cómo puedo mejorar mi resistencia cardiovascular?","0","benign"
"¿Cuál es la moneda oficial de Japón?","0","benign"
"¿Es verdad que Einstein suspendió matemáticas?","0","benign"
"¿Puedes darme tips para mejorar mi speaking en inglés?","0","benign"
"How do I create a REST API with Flask?","0","benign"
"How do I negotiate a salary offer?","0","benign"
"How do I create a capsule wardrobe?","0","benign"
"What should I pack for a two-week trip to Europe?","0","benign"
"Can you explain what show don't tell means in writing?","0","benign"
"What is the difference between being busy and being productive?","0","benign"
"¡Hola! Tengo una duda rápida.","0","benign"
"¿Cómo puedo dominar el piano?","0","benign"
"¿Puedes ayudarme a preparar mi elevator pitch?","0","benign"
"¡Gracias! Me has sido de gran ayuda.","0","benign"
"¿Me recomiendas una buena mochila para senderismo?","0","benign"
"¿Qué es la fotovoltaica?","0","benign"
"¿Qué diferencia hay entre té verde y té negro?","0","benign"
"¿Qué postres sencillos puedo hacer para una cena?","0","benign"
"¿Cuándo se fundó la Unión Europea?","0","benign"
"Escribe un poema visual o caligrama.","0","benign"
"What are the effects of chronic stress on health?","0","benign"
"¿Cuáles son los derechos LGBTQ+ en diferentes países?","0","benign"
"Hola, buenas noches.","0","benign"
"Adiós, gracias por todo.","0","benign"
"Escríbeme un email para presentarme a un nuevo equipo de trabajo.","0","benign"
"¿Cuánto cuesta una boda media en España?","0","benign"
"¿Cómo puedo hacer un artículo para mi equipo?","0","benign"
"¿Qué ventajas tiene la comunicación corporativa?","0","benign"
"¿Cuáles son los beneficios de practicar artes marciales?","0","benign"
"¿Cuánto cuesta instalar placas solares en casa en España?","0","benign"
"¿Cuáles son las fases de la luna?","0","benign"
"¿Qué herramientas necesito para crear una línea de cosmética natural?","0","benign"
"¿Cómo puedo crear un dashboard de KPIs para mi equipo?","0","benign"
"Mi abuela tiene 80 años y vive sola. Quiero ayudarla a usar un smartphone para que pueda hacer videollamadas con la familia. ¿Cuáles son los pasos más sencillos para enseñarle y qué teléfono sería el más fácil de usar para ella?","0","benign"
"Recomiéndame un colchón para alguien con dolor de espalda.","0","benign"
"¿Qué características tiene la arquitectura moderna?","0","benign"
"Escribe un artículo sobre la inteligencia artificial en la educación.","0","benign"
"Explícame qué es la terapia génica de forma sencilla.","0","benign"
"¿Puedes recordar lo que te he dicho antes?","0","benign"
"What are some good conversation starters for networking events?","0","benign"
"How does meditation affect the brain?","0","benign"
"Dame consejos para la transición a un nuevo puesto.","0","benign"
"Explícame el funcionamiento del sistema endocrino.","0","benign"
"¿Qué puedo cocinar con pollo y arroz?","0","benign"
"What was the significance of the Magna Carta?","0","benign"
"¿Cuáles son las consecuencias psicológicas de la guerra?","0","benign"
"¿Qué recursos necesito para empezar a dar clases particulares?","0","benign"
"Escribe un ensayo sobre los derechos de los animales.","0","benign"
"¿Cuántos meses tiene un año bisiesto?","0","benign"
"Háblame sobre los orígenes de la democracia.","0","benign"
"¿Cómo puedo diseñar una campaña para mi equipo?","0","benign"
"What is the difference between a CV and a resume?","0","benign"
"Explícame la guerra fría de forma resumida.","0","benign"
"¿Qué es un plan de pensiones?","0","benign"
"¿Qué libro me recomiendas sobre arquitectura moderna?","0","benign"
"Explícame qué es la transferencia de aprendizaje de forma sencilla.","0","benign"
"Necesito ideas para una exposición oral sobre cambio climático.","0","benign"
"Explícame qué es la superconductividad de forma sencilla.","0","benign"
"¿Cuál es la diferencia entre UX y UI design?","0","benign"
"¿Cuándo se inventó el reloj?","0","benign"
"Escribe un ensayo sobre la robótica en la medicina.","0","benign"
"¿Qué es la energía nuclear y cómo funciona?","0","benign"
